,SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,target
28597,2512,2,2,Urban,2021,292055.4363459623,227166.1971394754
28598,2912,4,1,Suburb,2005,318847.3977687454,223234.18985728978
28599,2338,2,3,Urban,2005,217551.5144315129,227166.1971394754
28600,1295,2,2,Suburb,2013,201638.07906624905,223234.18985728978
28601,1500,5,3,Urban,1997,177637.70638593426,227166.1971394754
28602,1176,2,2,Urban,1977,59683.59622745738,227166.1971394754
28603,1799,4,2,Suburb,1976,201151.2000597337,223234.18985728978
28604,1805,5,3,Urban,1963,204280.6350399689,227166.1971394754
28605,1859,5,3,Rural,1953,246654.1581818587,224096.1260397619
28606,2742,4,1,Urban,1954,160017.84005494037,227166.1971394754
28607,1214,5,1,Suburb,1953,64968.30559667687,223234.18985728978
28608,2879,3,2,Suburb,1964,385025.2864697765,223234.18985728978
28609,1652,2,2,Suburb,1990,179461.93247361985,223234.18985728978
28610,1596,3,1,Urban,2005,169791.35280766332,227166.1971394754
28611,2717,4,1,Rural,2001,320345.47142716387,224096.1260397619
28612,2355,3,2,Rural,1960,204480.6516211243,224096.1260397619
28613,1127,4,1,Urban,1968,123485.11441766808,227166.1971394754
28614,2292,3,3,Suburb,1961,252085.4339631508,223234.18985728978
28615,1550,2,2,Suburb,1999,113415.91115164924,223234.18985728978
28616,2558,4,2,Rural,2009,253723.4533329121,224096.1260397619
28617,2777,4,2,Urban,1960,215738.16593474988,227166.1971394754
28618,2389,4,2,Rural,2006,326469.012951841,224096.1260397619
28619,1618,5,3,Urban,1997,149149.76396825333,227166.1971394754
28620,1347,2,1,Rural,2018,109876.85695403634,224096.1260397619
28621,1141,5,2,Suburb,2002,203566.7232782941,223234.18985728978
28622,2168,5,2,Rural,1996,255096.9937851637,224096.1260397619
28623,1791,2,2,Urban,1984,190754.78853836292,227166.1971394754
28624,1244,4,2,Suburb,2000,131134.4669641076,223234.18985728978
28625,2465,5,3,Rural,2010,287623.20403874235,224096.1260397619
28626,1702,5,1,Rural,1964,132889.80697630477,224096.1260397619
28627,2313,4,3,Rural,1973,348990.0619119113,224096.1260397619
28628,2714,2,2,Urban,1959,228978.4102199812,227166.1971394754
28629,2135,2,2,Urban,1995,220107.13621532577,227166.1971394754
28630,1213,2,3,Rural,1968,66902.74084228002,224096.1260397619
28631,2673,5,2,Rural,1991,382135.1009709468,224096.1260397619
28632,2909,2,3,Rural,1967,246993.6798164134,224096.1260397619
28633,1199,2,3,Suburb,1955,94231.86628789458,223234.18985728978
28634,1404,5,1,Suburb,1965,207061.98687742357,223234.18985728978
28635,1420,2,1,Rural,1974,137667.99518263002,224096.1260397619
28636,1006,3,1,Suburb,2019,28130.83565217923,223234.18985728978
28637,2881,2,1,Suburb,1999,304972.9223945917,223234.18985728978
28638,2548,2,3,Urban,1983,308436.11934220453,227166.1971394754
28639,1591,4,2,Suburb,2005,178890.77205823094,223234.18985728978
28640,1285,5,3,Rural,2011,120061.39579301556,224096.1260397619
28641,1670,4,2,Suburb,1954,176708.20971933025,223234.18985728978
28642,1388,3,1,Suburb,1962,191720.2428592865,223234.18985728978
28643,1415,2,2,Urban,2015,251576.28542977988,227166.1971394754
28644,1783,4,2,Suburb,1978,187283.51309734888,223234.18985728978
28645,2006,4,3,Suburb,2020,223728.91718344684,223234.18985728978
28646,2736,3,1,Rural,2007,339060.0972200169,224096.1260397619
28647,2173,2,3,Suburb,1976,266857.57050786825,223234.18985728978
28648,2983,4,2,Urban,1973,373478.536637667,227166.1971394754
28649,2014,2,2,Urban,2005,189279.85923253777,227166.1971394754
28650,1427,3,2,Urban,1986,137691.31174693594,227166.1971394754
28651,2831,3,3,Rural,1971,265131.6284664744,224096.1260397619
28652,2004,2,3,Suburb,2016,166182.0372364015,223234.18985728978
28653,2316,3,3,Suburb,2008,242877.15428861004,223234.18985728978
28654,1333,5,1,Suburb,1995,162897.50739984875,223234.18985728978
28655,1271,4,2,Urban,1977,67228.24678083454,227166.1971394754
28656,2066,5,3,Urban,1960,244441.57752993068,227166.1971394754
28657,2491,5,3,Urban,2018,239681.7773905584,227166.1971394754
28658,1318,3,3,Rural,1969,169926.77487105844,224096.1260397619
28659,2515,3,3,Urban,1982,303476.17965986294,227166.1971394754
28660,1526,2,3,Urban,1972,155354.4181614118,227166.1971394754
28661,1759,5,3,Rural,2012,237048.8088868601,224096.1260397619
28662,2195,4,3,Rural,2021,202541.50102526747,224096.1260397619
28663,2753,2,1,Rural,2009,291217.38354759815,224096.1260397619
28664,2672,2,3,Suburb,1980,230962.40592999896,223234.18985728978
28665,1320,2,1,Urban,2006,182290.31476987444,227166.1971394754
28666,1738,3,1,Suburb,1999,168635.6610975102,223234.18985728978
28667,2067,3,2,Urban,1991,204247.39713545,227166.1971394754
28668,2555,2,2,Rural,1973,227193.187383572,224096.1260397619
28669,2654,3,1,Suburb,1985,375012.7259698032,223234.18985728978
28670,1453,3,1,Urban,2019,110971.80956951482,227166.1971394754
28671,1745,2,3,Rural,2001,178670.58999691557,224096.1260397619
28672,2993,4,1,Urban,1967,311396.76636840875,227166.1971394754
28673,2903,4,3,Rural,1983,269911.8746993622,224096.1260397619
28674,2914,3,3,Rural,1962,243906.7256469992,224096.1260397619
28675,1928,4,2,Urban,1997,190777.3727701201,227166.1971394754
28676,1847,4,1,Suburb,1952,235199.3349673804,223234.18985728978
28677,1867,3,3,Rural,1972,254273.9692393564,224096.1260397619
28678,1773,4,1,Urban,1972,216637.7253610461,227166.1971394754
28679,1082,3,3,Rural,2002,47472.63888180157,224096.1260397619
28680,1542,5,2,Rural,1979,172788.46729589615,224096.1260397619
28681,1321,2,3,Suburb,1964,249422.81092840145,223234.18985728978
28682,1785,4,2,Suburb,1968,196394.57864671497,223234.18985728978
28683,2257,2,2,Rural,1979,188338.52466466455,224096.1260397619
28684,1539,2,2,Urban,1996,135204.36722301034,227166.1971394754
28685,1251,3,2,Urban,1977,121199.85547497548,227166.1971394754
28686,1835,4,2,Suburb,2012,244888.7059783328,223234.18985728978
28687,2788,4,1,Rural,2000,271852.16486909805,224096.1260397619
28688,1448,5,1,Urban,2000,236303.25269577384,227166.1971394754
28689,2262,4,3,Urban,2008,236434.2957126511,227166.1971394754
28690,1489,4,2,Urban,2007,187166.18057158528,227166.1971394754
28691,2905,3,2,Urban,1992,262243.6050949321,227166.1971394754
28692,1463,2,1,Urban,1977,208482.7382916884,227166.1971394754
28693,2964,5,1,Rural,1992,335781.37988220126,224096.1260397619
28694,1313,4,2,Rural,2002,272670.7366672961,224096.1260397619
28695,2198,4,1,Rural,1978,239831.4287821006,224096.1260397619
28696,2729,5,1,Urban,1997,263708.1464721771,227166.1971394754
28697,2203,3,2,Rural,2005,247914.6327456293,224096.1260397619
28698,2955,4,2,Suburb,2012,290152.5653585748,223234.18985728978
28699,1384,4,2,Rural,2016,230184.7502080477,224096.1260397619
28700,1294,5,3,Urban,1993,10873.208375647577,227166.1971394754
28701,2238,2,2,Rural,1964,252509.69668618808,224096.1260397619
28702,1985,4,3,Suburb,2014,244014.13780226183,223234.18985728978
28703,2738,4,1,Suburb,1988,253680.90740650328,223234.18985728978
28704,1761,2,2,Urban,1998,247575.81016391172,227166.1971394754
28705,2897,4,1,Rural,1978,346769.01361327234,224096.1260397619
28706,1768,2,1,Suburb,1975,203436.76709140657,223234.18985728978
28707,2098,3,3,Urban,1972,140575.96566599177,227166.1971394754
28708,1343,2,2,Suburb,1990,97726.50904479164,223234.18985728978
28709,2737,2,3,Urban,1997,392441.9728767378,227166.1971394754
28710,1141,4,1,Suburb,1980,137310.7704425231,223234.18985728978
28711,1717,4,3,Urban,2004,273266.7954409095,227166.1971394754
28712,2222,5,2,Rural,1972,181356.13311284973,224096.1260397619
28713,2942,4,2,Rural,1960,271054.4686867107,224096.1260397619
28714,2194,4,1,Urban,1989,220359.7485505512,227166.1971394754
28715,1405,2,2,Suburb,1986,173006.22918412514,223234.18985728978
28716,2851,3,3,Suburb,1958,359415.07481733465,223234.18985728978
28717,1227,4,3,Rural,2020,125882.68556245154,224096.1260397619
28718,1410,2,1,Rural,1967,244795.0265282227,224096.1260397619
28719,1951,5,1,Urban,1955,254067.65510703117,227166.1971394754
28720,1897,5,3,Suburb,1971,204736.50521729232,223234.18985728978
28721,2958,3,1,Urban,1984,315152.6037653377,227166.1971394754
28722,1690,3,3,Rural,1981,189264.22996818024,224096.1260397619
28723,1877,3,3,Urban,1967,213961.0456845048,227166.1971394754
28724,1786,2,3,Urban,1971,167479.43469935778,227166.1971394754
28725,1061,4,3,Urban,1986,117775.67851417456,227166.1971394754
28726,2350,2,1,Suburb,1979,231003.51562212955,223234.18985728978
28727,2739,5,3,Urban,1982,289570.29549612064,227166.1971394754
28728,2986,5,2,Urban,1994,341612.96892933134,227166.1971394754
28729,2982,4,1,Rural,1988,338494.70956197305,224096.1260397619
28730,1878,3,3,Suburb,2015,227142.0880922961,223234.18985728978
28731,2156,5,1,Rural,1958,261841.0796244397,224096.1260397619
28732,2607,3,2,Rural,2010,272754.6438038375,224096.1260397619
28733,2613,2,2,Suburb,1950,267366.4939785364,223234.18985728978
28734,2212,3,3,Rural,2002,172768.94368391333,224096.1260397619
28735,1355,2,2,Rural,1995,117069.20988968994,224096.1260397619
28736,1070,4,3,Rural,1956,145143.29456832126,224096.1260397619
28737,1262,3,3,Rural,1993,127917.43637305067,224096.1260397619
28738,1305,4,1,Suburb,1994,112507.0703151934,223234.18985728978
28739,1557,3,3,Suburb,1953,321252.3288811451,223234.18985728978
28740,2247,5,3,Urban,1993,296226.72916216566,227166.1971394754
28741,2351,4,3,Rural,1968,295657.2917517961,224096.1260397619
28742,1761,3,3,Urban,2014,149073.17060787117,227166.1971394754
28743,1587,4,3,Urban,1974,175104.19533189334,227166.1971394754
28744,1073,3,3,Rural,1968,80658.81269774074,224096.1260397619
28745,2534,2,3,Suburb,2013,254557.2835871497,223234.18985728978
28746,1141,4,1,Urban,1996,145158.25381740087,227166.1971394754
28747,2608,5,1,Rural,1975,306302.09599499736,224096.1260397619
28748,1101,4,3,Urban,1993,160046.45258534158,227166.1971394754
28749,2629,2,1,Urban,1977,272379.7147736683,227166.1971394754
28750,2604,2,3,Urban,2003,263003.8949899075,227166.1971394754
28751,2088,5,3,Suburb,2002,215389.00698492007,223234.18985728978
28752,1192,2,2,Urban,1996,137901.96614490647,227166.1971394754
28753,1952,5,1,Rural,1989,232584.5005933536,224096.1260397619
28754,2085,3,2,Suburb,1999,259587.39999047192,223234.18985728978
28755,2555,2,3,Rural,1966,256585.29478412375,224096.1260397619
28756,2264,3,3,Rural,2014,244061.63550040225,224096.1260397619
28757,2738,3,3,Rural,1950,234917.0578628701,224096.1260397619
28758,1409,2,1,Urban,2003,129619.21692693808,227166.1971394754
28759,1299,5,1,Suburb,2020,216312.1509372017,223234.18985728978
28760,2218,5,1,Urban,1974,137858.66234789672,227166.1971394754
28761,1453,5,1,Rural,2017,169585.3388017847,224096.1260397619
28762,1573,2,2,Urban,1977,170569.47862824777,227166.1971394754
28763,1618,3,2,Urban,1988,156081.35272147364,227166.1971394754
28764,1636,4,1,Suburb,1972,96217.39829074974,223234.18985728978
28765,1300,4,1,Rural,1980,144361.49489732555,224096.1260397619
28766,1778,2,2,Rural,2008,231404.6018472,224096.1260397619
28767,2479,4,1,Rural,2021,300599.2349774583,224096.1260397619
28768,1988,3,3,Urban,2015,218206.85823567025,227166.1971394754
28769,1201,4,3,Urban,1951,216586.17848026907,227166.1971394754
28770,1673,5,1,Suburb,1977,213008.30909066385,223234.18985728978
28771,2879,3,1,Suburb,1967,210534.24851328367,223234.18985728978
28772,1301,2,3,Rural,2003,169879.7377115095,224096.1260397619
28773,2647,2,1,Urban,1975,342310.9558334117,227166.1971394754
28774,1336,5,3,Urban,1958,170516.7500984015,227166.1971394754
28775,1031,4,3,Rural,1988,105832.60322424716,224096.1260397619
28776,2994,2,1,Suburb,2002,334395.82810782024,223234.18985728978
28777,2121,2,1,Suburb,1955,192968.2094916865,223234.18985728978
28778,2782,3,3,Suburb,1986,243331.35547184965,223234.18985728978
28779,1772,3,1,Urban,2021,158454.46230949735,227166.1971394754
28780,2214,3,1,Urban,1996,231082.1611483036,227166.1971394754
28781,2564,3,2,Rural,1996,296605.54924783634,224096.1260397619
28782,2071,2,2,Suburb,2003,278377.5799236514,223234.18985728978
28783,2273,3,3,Suburb,1997,273559.3227258441,223234.18985728978
28784,2249,5,3,Suburb,1995,98051.97271693856,223234.18985728978
28785,2295,5,3,Suburb,1984,251439.81624061015,223234.18985728978
28786,1664,3,2,Rural,2005,71732.22862903788,224096.1260397619
28787,2508,3,3,Rural,1957,269119.9958130241,224096.1260397619
28788,1327,4,3,Rural,1959,160023.85058237595,224096.1260397619
28789,1796,3,2,Urban,2014,201772.3550925112,227166.1971394754
28790,2203,2,3,Suburb,2021,337817.63075789425,223234.18985728978
28791,1813,5,1,Urban,1996,221187.9170846853,227166.1971394754
28792,1664,5,2,Rural,1993,147484.6805539354,224096.1260397619
28793,1745,2,3,Rural,1981,189325.38701976108,224096.1260397619
28794,2046,3,3,Urban,1965,210707.63710700453,227166.1971394754
28795,1929,4,1,Urban,1982,167881.48172233262,227166.1971394754
28796,1962,5,2,Urban,1975,284390.3164892058,227166.1971394754
28797,2629,4,1,Urban,1999,341534.2866658016,227166.1971394754
28798,2393,5,1,Rural,1971,265998.0887255442,224096.1260397619
28799,2268,4,3,Urban,1983,348697.841685293,227166.1971394754
28800,2825,5,3,Urban,1994,299604.16009341634,227166.1971394754
28801,2183,4,3,Urban,1969,275211.93333465426,227166.1971394754
28802,1372,3,1,Urban,1956,173268.92649137622,227166.1971394754
28803,1284,3,2,Urban,2012,199352.14106671693,227166.1971394754
28804,1520,2,3,Rural,1966,240870.1945189172,224096.1260397619
28805,2473,2,1,Urban,2004,242011.76282005975,227166.1971394754
28806,1696,4,3,Rural,1963,211725.63358542768,224096.1260397619
28807,1806,4,1,Rural,1965,300490.03864234244,224096.1260397619
28808,1646,5,2,Suburb,1984,141586.39382748073,223234.18985728978
28809,2645,2,1,Suburb,1964,338942.026768423,223234.18985728978
28810,2604,2,2,Rural,2006,265383.977278614,224096.1260397619
28811,1135,5,1,Rural,2019,134642.09252070982,224096.1260397619
28812,1095,4,2,Rural,1969,75454.05659983154,224096.1260397619
28813,2142,2,2,Urban,2005,182097.22529836063,227166.1971394754
28814,2397,4,2,Rural,1999,256418.1773778186,224096.1260397619
28815,1273,3,2,Suburb,1982,99206.86389104028,223234.18985728978
28816,2893,4,3,Rural,1977,342856.25096141524,224096.1260397619
28817,1877,3,3,Rural,1961,235040.7125019957,224096.1260397619
28818,1849,3,1,Suburb,2000,215675.70104872505,223234.18985728978
28819,2200,5,3,Urban,1961,230857.9227221809,227166.1971394754
28820,2896,5,2,Rural,1952,266491.48654106713,224096.1260397619
28821,2772,3,3,Suburb,2021,320679.3946129506,223234.18985728978
28822,1783,5,2,Urban,2020,200351.86368621705,227166.1971394754
28823,2300,2,3,Urban,1952,248886.61663563736,227166.1971394754
28824,2161,2,1,Suburb,2009,260784.8267709633,223234.18985728978
28825,2897,4,1,Suburb,2015,321366.42816042574,223234.18985728978
28826,1131,3,2,Rural,2003,116396.73871231984,224096.1260397619
28827,2067,4,2,Suburb,1981,342503.4934655189,223234.18985728978
28828,2146,3,3,Suburb,2021,202884.6745273039,223234.18985728978
28829,2159,3,3,Urban,2020,176162.7391638338,227166.1971394754
28830,2390,4,2,Suburb,1978,262345.154006257,223234.18985728978
28831,1372,4,1,Urban,2016,148496.76342928427,227166.1971394754
28832,2149,4,1,Rural,1966,253180.4821177102,224096.1260397619
28833,2462,4,2,Suburb,1964,218514.998505056,223234.18985728978
28834,2810,2,1,Suburb,1985,209442.74033948596,223234.18985728978
28835,2599,3,2,Rural,2006,338563.7255341475,224096.1260397619
28836,1807,5,3,Suburb,1971,246785.2173134396,223234.18985728978
28837,1743,3,1,Suburb,1989,220914.36262204032,223234.18985728978
28838,1050,2,1,Suburb,2016,67918.50154271847,223234.18985728978
28839,2160,3,2,Suburb,2019,224692.03855784904,223234.18985728978
28840,2181,2,3,Suburb,2015,235731.5346973957,223234.18985728978
28841,1055,3,1,Suburb,1987,206972.9879341336,223234.18985728978
28842,2616,2,1,Urban,1980,245149.82180313615,227166.1971394754
28843,1743,5,3,Suburb,2020,245052.87578425813,223234.18985728978
28844,1427,5,3,Suburb,1963,124435.95564535586,223234.18985728978
28845,1442,5,2,Rural,1957,182582.503434895,224096.1260397619
28846,2934,5,1,Suburb,1988,392969.5029045637,223234.18985728978
28847,2987,2,1,Rural,1981,364323.9193964643,224096.1260397619
28848,1325,3,3,Rural,2021,158641.79254132803,224096.1260397619
28849,1639,5,3,Rural,1986,129667.31184959448,224096.1260397619
28850,2661,5,1,Rural,1959,271207.28063163464,224096.1260397619
28851,1828,3,3,Urban,1965,165426.19750032076,227166.1971394754
28852,1079,3,2,Urban,2020,112675.55374675377,227166.1971394754
28853,1473,4,2,Suburb,1959,218341.31694738095,223234.18985728978
28854,1376,3,3,Rural,2019,136297.30120884176,224096.1260397619
28855,2892,3,1,Urban,1951,388167.5938252345,227166.1971394754
28856,1918,3,3,Urban,1965,152681.68811016512,227166.1971394754
28857,1332,4,1,Urban,1985,191122.67008278947,227166.1971394754
28858,2198,3,2,Suburb,1957,194853.27389482796,223234.18985728978
28859,2680,2,2,Suburb,1993,284683.61259536335,223234.18985728978
28860,1440,5,2,Urban,2015,137013.2659304886,227166.1971394754
28861,1125,2,1,Suburb,2004,235085.2329762213,223234.18985728978
28862,2717,4,3,Rural,1956,309735.83906236285,224096.1260397619
28863,1218,4,1,Suburb,1962,76998.56020161726,223234.18985728978
28864,1947,4,1,Rural,1958,165637.2094707364,224096.1260397619
28865,1277,4,2,Suburb,2017,104910.01362017868,223234.18985728978
28866,2508,4,3,Rural,1954,308884.124577212,224096.1260397619
28867,1594,5,1,Suburb,2004,160639.50375792707,223234.18985728978
28868,1934,3,3,Suburb,1969,235038.31451003812,223234.18985728978
28869,1140,2,1,Rural,2013,174264.1284290679,224096.1260397619
28870,1845,2,1,Rural,1967,129414.04594392296,224096.1260397619
28871,2007,3,2,Rural,1999,299796.27416175185,224096.1260397619
28872,2630,4,2,Urban,2003,234507.0636751381,227166.1971394754
28873,1876,3,2,Suburb,1992,270881.989959556,223234.18985728978
28874,2729,4,3,Suburb,2001,296948.12818912405,223234.18985728978
28875,1109,5,1,Urban,1993,236085.041586458,227166.1971394754
28876,2075,2,2,Suburb,1967,200795.13357460403,223234.18985728978
28877,2638,2,3,Rural,1955,260560.83388064415,224096.1260397619
28878,1612,5,3,Rural,2013,226682.23040414424,224096.1260397619
28879,2677,5,1,Urban,1984,247841.5045033697,227166.1971394754
28880,1712,4,2,Suburb,1997,133626.22147455462,223234.18985728978
