,SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,Rural,Suburb,Urban
31043,2167,2,1,Suburb,1994,324674.830364091,0,1,0
31044,2459,3,3,Rural,2007,317648.1259131061,1,0,0
31045,2305,2,2,Suburb,1989,213752.87467833425,0,1,0
31046,1135,4,3,Urban,2014,62766.86391772474,0,0,1
31047,2512,4,2,Suburb,2015,315215.4825823271,0,1,0
31048,1812,2,3,Rural,1962,182294.52760951445,1,0,0
31049,2756,4,1,Suburb,1997,341970.6847376119,0,1,0
31050,1851,4,2,Rural,1974,236245.08679415815,1,0,0
31051,2744,2,1,Suburb,1958,264724.294045079,0,1,0
31052,2938,4,1,Suburb,1957,328005.41185586294,0,1,0
31053,2424,3,3,Suburb,1991,335105.57921430457,0,1,0
31054,1870,3,1,Urban,2021,182653.4955461957,0,0,1
31055,1891,5,3,Suburb,1974,137839.23485516035,0,1,0
31056,2472,3,3,Urban,1965,245517.65769076592,0,0,1
31057,1634,5,2,Suburb,2001,180886.07293340465,0,1,0
31058,2651,5,1,Urban,1979,241144.0858593643,0,0,1
31059,1668,2,1,Rural,1956,211697.5516644992,1,0,0
31060,2293,4,1,Suburb,1991,270514.57571937033,0,1,0
31061,2040,2,1,Rural,2013,259402.48824638448,1,0,0
31062,1268,5,3,Rural,1989,176432.94509004292,1,0,0
31063,1860,2,3,Rural,1979,186008.14625130867,1,0,0
31064,1481,4,1,Suburb,1960,232051.3187302604,0,1,0
31065,2242,4,3,Suburb,1970,270449.7095884007,0,1,0
31066,2342,4,3,Urban,2020,321280.6824924003,0,0,1
31067,2261,5,1,Rural,2010,225058.40780349955,1,0,0
31068,2568,2,3,Rural,2010,317722.680443145,1,0,0
31069,1284,2,1,Urban,1971,154786.60070180154,0,0,1
31070,2060,5,2,Urban,1997,258779.49856324572,0,0,1
31071,1102,5,3,Suburb,1956,174793.39045967022,0,1,0
31072,2746,3,2,Rural,2010,214808.14991390897,1,0,0
31073,2453,2,2,Suburb,2021,248851.19383395047,0,1,0
31074,1791,4,2,Urban,2005,188757.27469487616,0,0,1
31075,2677,2,3,Rural,2006,291054.8402015808,1,0,0
31076,1238,3,1,Urban,1960,141276.97889679432,0,0,1
31077,1740,4,1,Suburb,2005,222714.15546498267,0,1,0
31078,1644,3,2,Urban,1995,166461.42124771877,0,0,1
31079,2148,5,2,Urban,1969,248952.39215399872,0,0,1
31080,2588,5,2,Suburb,1985,307993.0545100456,0,1,0
31081,2623,2,2,Suburb,1996,299114.22384772694,0,1,0
31082,2633,5,3,Urban,1957,279756.7749496015,0,0,1
31083,1881,5,3,Suburb,1974,213905.88662384223,0,1,0
31084,1606,2,2,Suburb,1978,219588.2664527104,0,1,0
31085,2949,3,3,Rural,1991,308977.3279294022,1,0,0
31086,1187,3,2,Rural,1973,69951.82868297765,1,0,0
31087,1887,4,1,Rural,1971,209224.0073960844,1,0,0
31088,2279,4,2,Rural,1955,267584.70071012265,1,0,0
31089,2608,3,3,Urban,2016,335256.3254531484,0,0,1
31090,1986,5,1,Suburb,1991,241059.0061611372,0,1,0
31091,1923,4,3,Rural,2010,248145.48603510665,1,0,0
31092,2897,3,3,Rural,2012,283367.8464742003,1,0,0
31093,1793,5,3,Rural,1997,172990.99497295462,1,0,0
31094,1529,5,1,Suburb,1992,197734.21443815628,0,1,0
31095,1675,3,2,Urban,1954,288154.0858042683,0,0,1
31096,1391,2,1,Suburb,1980,220088.00556462148,0,1,0
31097,2681,3,1,Urban,1965,344686.4777697602,0,0,1
31098,2491,5,3,Suburb,2012,310070.8659494646,0,1,0
31099,2849,4,1,Rural,1999,301566.6263753424,1,0,0
31100,2276,5,1,Suburb,2013,317292.55824400054,0,1,0
31101,1671,5,3,Urban,1954,263230.19710953673,0,0,1
31102,1860,3,2,Urban,2013,199377.19834542743,0,0,1
31103,2584,5,1,Urban,1978,249584.695130854,0,0,1
31104,2199,2,3,Suburb,1952,233403.8775339875,0,1,0
31105,1465,4,2,Urban,1989,186903.1383161192,0,0,1
31106,1838,3,2,Suburb,2012,167190.09146913615,0,1,0
31107,2600,2,2,Urban,1973,235591.85777819395,0,0,1
31108,1987,4,2,Urban,2002,219991.0734178823,0,0,1
31109,2312,2,1,Urban,1955,212948.61737812348,0,0,1
31110,2073,5,1,Suburb,1999,237488.00983369467,0,1,0
31111,1003,5,3,Urban,1969,225887.1386117986,0,0,1
31112,2654,2,1,Rural,2019,339934.31816363835,1,0,0
31113,1851,4,1,Urban,1974,296144.7901102164,0,0,1
31114,2908,2,1,Urban,1978,215990.46272282588,0,0,1
31115,2523,2,2,Suburb,2010,360370.7670022484,0,1,0
31116,2699,2,1,Urban,2016,264946.6037505366,0,0,1
31117,2246,4,3,Suburb,1992,277744.2803916261,0,1,0
31118,2893,2,1,Rural,2014,418372.3963891119,1,0,0
31119,2691,5,2,Rural,1975,307412.666860882,1,0,0
31120,2922,3,3,Suburb,1994,240186.8246144511,0,1,0
31121,2285,5,2,Urban,1954,173754.29781795375,0,0,1
31122,2708,5,1,Suburb,2019,298774.3467989018,0,1,0
31123,1534,2,3,Rural,1963,114731.28485420848,1,0,0
31124,1902,3,2,Urban,2014,200051.72819276733,0,0,1
31125,2399,2,2,Suburb,1977,262214.9334556652,0,1,0
31126,2084,3,2,Suburb,2009,252392.5898313344,0,1,0
31127,2379,5,1,Urban,1974,258146.043331652,0,0,1
31128,2856,4,1,Urban,1978,382674.2306031765,0,0,1
31129,1645,2,3,Suburb,1951,180474.4412060009,0,1,0
31130,1023,5,2,Urban,2000,140782.47555003146,0,0,1
31131,2316,3,2,Suburb,1987,241599.45388835412,0,1,0
31132,1556,5,3,Suburb,1993,199449.41612605253,0,1,0
31133,1690,5,2,Suburb,1987,220019.27443541784,0,1,0
31134,1355,5,1,Urban,1971,181821.17596363556,0,0,1
31135,1869,4,1,Rural,1999,185352.834547763,1,0,0
31136,1940,2,3,Urban,1978,262475.1977076628,0,0,1
31137,1574,2,2,Suburb,2016,60887.90921395448,0,1,0
31138,1028,2,1,Urban,1965,92212.15905699144,0,0,1
31139,1356,4,1,Rural,1972,225140.2669496004,1,0,0
31140,1364,4,2,Rural,2021,221502.4172903556,1,0,0
31141,1607,3,3,Suburb,2013,179418.11553474082,0,1,0
31142,1408,2,1,Urban,2012,103376.6917657521,0,0,1
31143,2289,3,1,Rural,1953,213618.78885488503,1,0,0
31144,2314,5,2,Suburb,2008,234484.6801411853,0,1,0
31145,1566,3,3,Rural,1963,123358.77496829572,1,0,0
31146,2176,3,1,Rural,1973,272008.849710393,1,0,0
31147,1218,5,2,Suburb,2020,152324.51630881787,0,1,0
31148,1172,5,1,Urban,2015,221060.24958825376,0,0,1
31149,1607,3,1,Suburb,2008,112549.85573006688,0,1,0
31150,2658,3,1,Urban,1968,236043.4255646051,0,0,1
31151,2035,2,1,Suburb,1964,253005.6813282165,0,1,0
31152,2539,4,3,Suburb,2019,376393.38783558336,0,1,0
31153,2385,5,3,Suburb,1952,213999.93027553047,0,1,0
31154,1857,3,2,Urban,1952,214794.9000437897,0,0,1
31155,2602,4,1,Urban,1997,248447.30279467363,0,0,1
31156,1656,3,3,Rural,1962,111586.78927833129,1,0,0
31157,1968,2,3,Suburb,1983,177054.63084708524,0,1,0
31158,2500,3,2,Rural,1967,243426.12270716156,1,0,0
31159,2600,5,2,Suburb,1997,293428.5837349987,0,1,0
31160,2105,3,2,Rural,1963,154600.1744157493,1,0,0
31161,2640,3,3,Urban,2015,306844.4514080615,0,0,1
31162,2716,5,1,Urban,2009,328093.9495078319,0,0,1
31163,2363,2,2,Suburb,1963,235726.24741019943,0,1,0
31164,1440,5,3,Urban,1960,297942.5159598902,0,0,1
31165,1616,3,2,Rural,2003,249219.2383524187,1,0,0
31166,1225,2,1,Urban,2004,248493.7702108791,0,0,1
31167,1370,5,2,Urban,2015,142468.62040271296,0,0,1
31168,1027,4,3,Rural,2017,162158.62803162032,1,0,0
31169,2007,4,3,Urban,2015,237432.39791564044,0,0,1
31170,1994,4,2,Rural,1964,208478.3561143457,1,0,0
31171,1015,5,2,Urban,1963,139385.70432157905,0,0,1
31172,2300,2,1,Suburb,1995,198169.965019886,0,1,0
31173,1332,5,2,Urban,1952,145070.07407053743,0,0,1
31174,1482,3,2,Suburb,2012,137595.8452921896,0,1,0
31175,2833,5,1,Urban,2016,346069.63452230423,0,0,1
31176,1565,4,1,Rural,1995,134490.8478516311,1,0,0
31177,2311,4,1,Rural,2001,263385.0938819249,1,0,0
31178,1113,3,1,Urban,1997,99686.34429018844,0,0,1
31179,1037,5,3,Suburb,1966,163296.0403332498,0,1,0
31180,1453,4,2,Rural,1994,174818.56130389686,1,0,0
31181,2905,5,3,Suburb,1983,303352.1923843047,0,1,0
31182,1741,4,2,Rural,1979,243472.76727567049,1,0,0
31183,1165,3,3,Rural,2017,78413.98966866978,1,0,0
31184,1693,2,3,Rural,1986,165781.25523916472,1,0,0
31185,2979,2,2,Rural,1985,270521.26678214286,1,0,0
31186,1204,4,3,Urban,1984,50278.88454755329,0,0,1
31187,1877,4,1,Suburb,2017,173191.16673938662,0,1,0
31188,1244,5,3,Rural,2010,127430.04286139504,1,0,0
31189,2894,2,3,Suburb,2007,314687.3217907532,0,1,0
31190,2356,5,2,Rural,2004,267120.6306184232,1,0,0
31191,1942,4,3,Urban,1997,273193.7029205511,0,0,1
31192,2419,2,3,Urban,1996,289810.953053552,0,0,1
31193,1820,5,3,Rural,2004,220151.59232038583,1,0,0
31194,1506,4,3,Suburb,1964,229980.9363366498,0,1,0
31195,2952,5,3,Urban,1951,267932.1051275863,0,0,1
31196,1923,5,2,Suburb,1998,260243.4563200804,0,1,0
31197,2144,4,1,Rural,1982,237974.03337747164,1,0,0
31198,2282,5,1,Suburb,1997,319588.6389205931,0,1,0
31199,2745,5,2,Suburb,2000,340566.6196736529,0,1,0
31200,1409,2,3,Suburb,1975,65692.7975481781,0,1,0
31201,1309,5,3,Urban,2017,105100.5314141028,0,0,1
31202,2831,3,2,Urban,2000,278838.81205789035,0,0,1
31203,2729,4,1,Rural,2003,257608.61142651347,1,0,0
31204,1067,5,3,Suburb,1994,74088.62767753233,0,1,0
31205,1113,4,2,Suburb,1970,93385.72072469216,0,1,0
31206,1219,3,3,Suburb,1981,70888.65322267282,0,1,0
31207,1219,4,1,Suburb,2019,169896.91821509902,0,1,0
31208,2496,3,3,Rural,1951,290609.4347895499,1,0,0
31209,1729,3,1,Rural,1993,171146.88417991283,1,0,0
31210,1748,2,3,Urban,1957,297332.7942889648,0,0,1
31211,1942,3,2,Urban,2004,141898.562213335,0,0,1
31212,1385,2,1,Suburb,1987,201331.7128542374,0,1,0
31213,2321,5,3,Urban,1980,280411.3194722884,0,0,1
31214,1929,2,1,Suburb,1992,124744.09354955312,0,1,0
31215,2629,2,2,Rural,1968,305353.37927441427,1,0,0
31216,2276,5,3,Suburb,1965,282116.71119063545,0,1,0
31217,1404,4,2,Urban,1951,204597.62699171063,0,0,1
31218,1491,4,1,Suburb,1982,154786.2682862119,0,1,0
31219,1356,5,3,Rural,1982,128619.33467045364,1,0,0
31220,2451,3,2,Suburb,1977,239296.0758217274,0,1,0
31221,1214,2,1,Suburb,1961,166154.19375437358,0,1,0
31222,2403,4,3,Urban,1968,217479.4772311551,0,0,1
31223,2793,4,2,Urban,2017,310558.36215139064,0,0,1
31224,2882,3,1,Rural,2012,379912.7617757578,1,0,0
31225,1751,4,3,Urban,1971,230526.2541607523,0,0,1
31226,1826,4,2,Rural,1972,233742.4094381292,1,0,0
31227,2237,4,3,Rural,1982,310038.1148640512,1,0,0
31228,2121,5,3,Suburb,1957,269319.83769701,0,1,0
31229,1527,4,2,Rural,1968,182485.90771399296,1,0,0
31230,1915,4,3,Suburb,1963,192109.2429165821,0,1,0
31231,1665,5,2,Rural,1971,168652.08431420405,1,0,0
31232,2551,4,3,Suburb,1989,330789.5769875199,0,1,0
31233,1709,3,1,Rural,1967,191973.29531952555,1,0,0
31234,2643,2,2,Urban,1971,237694.07829726627,0,0,1
31235,1534,5,2,Suburb,1963,204160.00468977125,0,1,0
31236,1553,5,1,Urban,2020,269439.3832700845,0,0,1
31237,2572,4,2,Urban,1978,205144.34689367565,0,0,1
31238,1327,2,3,Urban,2011,152577.15074103858,0,0,1
31239,1901,3,2,Urban,1969,202807.28865827183,0,0,1
31240,2188,3,3,Rural,1974,313110.0122219412,1,0,0
31241,2139,2,3,Suburb,1985,230331.77538801156,0,1,0
31242,1149,2,2,Suburb,1987,136732.13248758548,0,1,0
31243,2541,3,2,Suburb,1958,285622.0111690008,0,1,0
31244,2055,4,2,Urban,1959,271520.8458732262,0,0,1
31245,1656,2,1,Suburb,1967,219646.04059131935,0,1,0
31246,1805,2,2,Rural,1973,161251.1121180435,1,0,0
31247,2936,4,2,Suburb,1956,255691.835977138,0,1,0
31248,1292,5,3,Suburb,1968,89545.00535977083,0,1,0
31249,1918,2,2,Rural,1962,192290.18512241967,1,0,0
31250,1688,4,1,Urban,2014,260181.03921084,0,0,1
31251,1956,3,3,Rural,2016,158230.7836319478,1,0,0
31252,2200,5,3,Suburb,1992,357213.9031395115,0,1,0
31253,2084,2,2,Suburb,1991,242740.752476806,0,1,0
31254,2612,4,3,Urban,1951,201369.21335985267,0,0,1
31255,1415,5,3,Suburb,1965,143227.4260199234,0,1,0
31256,2406,4,2,Rural,1959,291175.8797894083,1,0,0
31257,1597,3,2,Suburb,2013,221151.85116843024,0,1,0
31258,2726,2,1,Suburb,1961,184268.39118822356,0,1,0
31259,1006,4,1,Rural,2012,203271.11620037543,1,0,0
31260,1917,2,2,Urban,2000,238127.9536929165,0,0,1
31261,1084,4,3,Suburb,1990,152024.1140434493,0,1,0
31262,1773,2,1,Rural,2015,323592.9899482568,1,0,0
31263,1956,2,1,Suburb,2012,180388.33500941744,0,1,0
31264,2421,5,2,Urban,1952,248703.62596207333,0,0,1
31265,2935,4,3,Rural,2006,425984.7780163608,1,0,0
31266,2794,4,1,Suburb,1974,272969.1898923264,0,1,0
31267,2416,2,2,Urban,2005,259378.5404015648,0,0,1
31268,2070,2,2,Rural,1983,130807.13133767711,1,0,0
31269,2364,5,3,Suburb,1983,355359.7658909984,0,1,0
31270,2521,3,2,Urban,1955,234647.51513755423,0,0,1
31271,1605,4,2,Urban,1956,207158.21127331464,0,0,1
31272,2501,2,2,Urban,1973,314872.55273619364,0,0,1
31273,1425,5,1,Urban,1953,157785.3856550504,0,0,1
31274,1425,2,3,Suburb,1986,214906.6946217728,0,1,0
31275,1735,4,2,Rural,1974,127672.62363056785,1,0,0
31276,1790,5,2,Rural,1992,226413.31815515464,1,0,0
31277,1514,5,3,Suburb,1999,186216.88966439076,0,1,0
31278,2152,2,1,Urban,2016,327973.54143329547,0,0,1
31279,2858,2,3,Urban,1953,329141.94514857326,0,0,1
31280,2272,3,1,Suburb,1981,210574.54846983543,0,1,0
31281,1740,3,2,Suburb,2002,247097.8324094473,0,1,0
31282,2862,4,3,Urban,2015,319900.090692775,0,0,1
31283,1130,4,1,Rural,1961,162696.33015658773,1,0,0
31284,2763,5,3,Suburb,1964,315020.9400755655,0,1,0
31285,2712,4,2,Urban,2014,278069.94934203266,0,0,1
31286,1322,3,1,Suburb,2020,168557.8344832217,0,1,0
31287,1822,3,2,Suburb,2020,188433.3249057656,0,1,0
31288,2923,3,3,Urban,1965,405163.2673554129,0,0,1
31289,1542,2,2,Suburb,1996,76526.89704868558,0,1,0
31290,1065,3,3,Suburb,1964,139855.95667025275,0,1,0
31291,1717,3,3,Urban,1976,144606.07116868618,0,0,1
31292,2124,4,2,Rural,1981,222065.92141116215,1,0,0
31293,2855,3,1,Suburb,2003,263812.3309709669,0,1,0
31294,1030,3,3,Suburb,2001,123134.7268879486,0,1,0
31295,1884,2,3,Suburb,2005,154898.69662456773,0,1,0
31296,1190,3,1,Suburb,2009,132441.09536056596,0,1,0
31297,2601,4,1,Suburb,1986,268050.4140594996,0,1,0
31298,1414,2,1,Rural,1975,146270.07919201703,1,0,0
31299,2838,5,2,Urban,1955,363559.3369002114,0,0,1
31300,1746,3,1,Urban,2001,175405.71792896825,0,0,1
31301,2813,3,3,Rural,1982,325921.3959507961,1,0,0
31302,2737,3,3,Urban,2012,393972.32382100297,0,0,1
31303,2523,5,2,Rural,1958,225933.18061939665,1,0,0
31304,2885,2,2,Rural,2020,328920.1461713177,1,0,0
31305,2760,2,3,Urban,2006,247206.82981664877,0,0,1
31306,2618,3,3,Suburb,1978,308477.3759017987,0,1,0
31307,2069,5,3,Urban,1971,189679.575990948,0,0,1
31308,2112,4,2,Urban,1983,257666.0174760857,0,0,1
31309,2721,5,3,Rural,1985,400679.8240326696,1,0,0
31310,1374,3,3,Urban,2007,181907.72304229884,0,0,1
31311,2724,5,2,Rural,2011,290923.6586744804,1,0,0
31312,2269,2,3,Urban,2018,264337.4711453049,0,0,1
31313,1557,2,3,Rural,1977,83346.03748463631,1,0,0
31314,2280,2,1,Rural,1958,271531.4428266514,1,0,0
31315,2375,4,3,Urban,1982,246947.11566396683,0,0,1
31316,2944,5,1,Rural,2004,376315.3521051545,1,0,0
31317,2596,3,2,Suburb,1987,286498.7276333602,0,1,0
31318,2128,3,2,Urban,2018,162431.49881459886,0,0,1
31319,2360,2,1,Urban,1998,237944.23329889693,0,0,1
31320,2549,3,3,Urban,1960,199513.54071432585,0,0,1
31321,2324,4,1,Rural,2021,289641.0246016397,1,0,0
31322,2100,5,2,Suburb,1978,202374.1179341995,0,1,0
31323,2534,4,3,Suburb,1994,321143.99285189423,0,1,0
31324,2253,5,3,Suburb,1997,197359.8758013093,0,1,0
31325,2702,5,2,Urban,1978,319044.1117152835,0,0,1
31326,1577,5,1,Rural,1962,195338.59769297217,1,0,0
31327,1031,3,1,Suburb,1980,168191.6195819857,0,1,0
31328,2631,3,2,Urban,1998,243928.46377224664,0,0,1
31329,1057,3,3,Urban,2015,157241.8649485845,0,0,1
31330,2127,3,2,Suburb,2020,198436.5556315152,0,1,0
31331,1311,3,3,Urban,2007,202798.6952247492,0,0,1
31332,2669,3,1,Suburb,2000,349551.1417891259,0,1,0
31333,2752,2,1,Rural,2008,258389.2657845106,1,0,0
31334,2090,2,1,Urban,2009,189986.56918083856,0,0,1
31335,1689,2,1,Urban,1971,115941.37961211044,0,0,1
31336,2397,4,2,Rural,1999,161405.49518728477,1,0,0
31337,2782,4,1,Rural,2014,341588.6358931719,1,0,0
31338,2829,4,2,Rural,1995,365362.9095479802,1,0,0
31339,1234,5,2,Suburb,1980,145912.68794710768,0,1,0
31340,1642,5,2,Rural,1981,150385.59738917224,1,0,0
31341,2135,4,3,Suburb,1967,218398.9259622128,0,1,0
31342,2412,2,1,Urban,1973,264662.6736823056,0,0,1
31343,2431,3,3,Suburb,2005,306685.280983225,0,1,0
31344,2077,3,3,Rural,1988,176655.78389006486,1,0,0
31345,1801,3,2,Rural,1951,203946.146394511,1,0,0
31346,1238,5,1,Rural,1999,150729.4388147631,1,0,0
31347,2775,4,2,Urban,1972,264017.9876734687,0,0,1
31348,2318,2,1,Urban,2015,286703.7458904468,0,0,1
31349,1111,3,3,Rural,2017,180532.7755759259,1,0,0
31350,2111,4,3,Rural,1991,231262.75886288952,1,0,0
31351,2763,4,2,Suburb,2007,305410.4193057856,0,1,0
31352,1475,5,1,Urban,1957,126483.61151237358,0,0,1
31353,1303,5,2,Urban,2005,187702.2398979481,0,0,1
31354,2328,5,2,Rural,1958,361224.6743598738,1,0,0
31355,1289,5,3,Suburb,1996,215928.8526380981,0,1,0
31356,1207,4,2,Rural,2020,131481.9642572134,1,0,0
31357,1867,5,2,Urban,2007,138479.69494951234,0,0,1
31358,2926,3,1,Rural,1993,326124.4782837703,1,0,0
31359,2809,2,1,Urban,1985,290277.3639807233,0,0,1
31360,1581,5,1,Urban,1992,167123.11112392903,0,0,1
31361,1369,3,2,Suburb,1973,183411.00527052025,0,1,0
31362,1219,2,1,Suburb,1956,136637.1869087432,0,1,0
31363,2254,5,2,Suburb,1999,216990.3524626392,0,1,0
31364,1801,5,1,Rural,2019,235590.59913019705,1,0,0
31365,1818,2,1,Suburb,1995,183142.49266297152,0,1,0
31366,2896,3,1,Rural,1950,266140.4454946584,1,0,0
31367,1348,3,2,Urban,1976,115602.27810544004,0,0,1
31368,1254,4,3,Rural,1995,121119.68655687851,1,0,0
31369,1451,4,3,Suburb,1988,159771.8998854776,0,1,0
31370,1141,5,2,Suburb,2010,59437.02429425223,0,1,0
31371,2092,3,2,Rural,1966,239356.28838147133,1,0,0
31372,1088,3,3,Suburb,1954,216255.03291869332,0,1,0
31373,1870,5,2,Suburb,1968,143916.00674746558,0,1,0
31374,2159,2,1,Urban,1999,145370.29898377863,0,0,1
31375,2678,2,3,Suburb,2019,325056.27667971817,0,1,0
31376,2874,4,2,Suburb,1955,335518.1097623414,0,1,0
31377,2722,5,2,Suburb,1986,260245.0485811876,0,1,0
31378,1522,2,3,Rural,2013,82469.67085544222,1,0,0
31379,1659,5,2,Rural,1983,284157.79869875696,1,0,0
31380,1950,3,3,Suburb,2018,245505.45157715044,0,1,0
31381,2827,2,2,Suburb,1969,277248.6681992632,0,1,0
31382,2873,2,2,Urban,1971,278753.12279316457,0,0,1
31383,1909,2,3,Urban,1955,182940.1975066199,0,0,1
31384,1441,3,3,Suburb,1957,192381.49320731664,0,1,0
31385,1037,4,1,Suburb,1978,59847.98218374833,0,1,0
31386,2880,5,2,Suburb,2003,306160.597225666,0,1,0
31387,2231,2,2,Urban,1972,290230.7668284383,0,0,1
31388,1209,3,3,Rural,2014,114489.50270011678,1,0,0
31389,1512,2,1,Rural,1969,177437.82615538,1,0,0
31390,2383,5,3,Urban,1960,284005.45055198646,0,0,1
31391,2600,5,2,Urban,1963,433312.2585570336,0,0,1
31392,2024,2,3,Rural,2006,212312.5690353357,1,0,0
31393,2778,3,2,Rural,1988,373717.76877225447,1,0,0
31394,1980,2,2,Urban,1978,236935.32658207533,0,0,1
31395,1380,3,3,Suburb,1961,172933.66712151142,0,1,0
31396,1827,4,2,Urban,1973,188755.1819037387,0,0,1
31397,2560,2,2,Suburb,2021,293064.81534285314,0,1,0
31398,1858,3,1,Rural,1999,258218.17933592177,1,0,0
31399,1393,2,1,Rural,1984,206796.7615775925,1,0,0
31400,2073,5,2,Rural,1982,238697.24333080277,1,0,0
31401,1395,5,2,Suburb,1985,189419.20589957785,0,1,0
31402,2883,2,2,Suburb,2008,392953.2629746816,0,1,0
31403,2776,2,1,Urban,1990,272386.30037024734,0,0,1
31404,1031,3,2,Suburb,2015,141108.3051487914,0,1,0
31405,1544,3,1,Rural,1960,236482.27575712392,1,0,0
31406,1711,5,1,Rural,1996,234974.29803146017,1,0,0
31407,2257,3,2,Suburb,1989,264186.2035511705,0,1,0
31408,2049,5,1,Rural,2004,211446.2333362199,1,0,0
31409,2577,4,2,Urban,1959,303119.464434428,0,0,1
31410,2457,2,3,Urban,1959,271717.0613127893,0,0,1
31411,2084,3,3,Urban,1990,289503.21272948885,0,0,1
31412,1552,5,3,Suburb,1980,206382.41707062456,0,1,0
31413,2464,5,3,Suburb,1957,288689.37707381794,0,1,0
31414,2153,2,2,Rural,1995,262962.5722722349,1,0,0
31415,2890,2,3,Rural,2018,341409.1964274754,1,0,0
31416,2377,2,2,Urban,1971,284745.6290852882,0,0,1
31417,1197,3,2,Rural,1984,147773.84337557998,1,0,0
31418,1798,4,2,Rural,1955,148136.83727104144,1,0,0
31419,2686,4,2,Urban,1967,233830.94894004517,0,0,1
31420,2739,4,2,Urban,1985,269810.4949565809,0,0,1
31421,1693,4,1,Urban,1982,306375.3014998326,0,0,1
31422,2394,5,3,Rural,2018,213174.3251983144,1,0,0
31423,2947,3,1,Suburb,2017,369503.44017670274,0,1,0
31424,2742,4,1,Rural,1961,304112.0209185276,1,0,0
31425,1146,4,3,Urban,1955,212847.25345817505,0,0,1
31426,2739,3,2,Suburb,2011,338888.56192411133,0,1,0
31427,1497,3,2,Urban,2011,213507.0614964914,0,0,1
31428,1047,2,3,Suburb,1965,151731.3790452124,0,1,0
31429,1769,2,3,Urban,2013,85362.94847703465,0,0,1
31430,1650,4,3,Urban,1956,261152.91567704803,0,0,1
31431,2195,5,1,Urban,2004,233932.00347297388,0,0,1
31432,1612,2,1,Suburb,1969,269832.1821173132,0,1,0
31433,1698,3,3,Suburb,1966,230753.7185072484,0,1,0
31434,2919,2,3,Suburb,1971,209343.1079147208,0,1,0
31435,2338,2,3,Rural,2007,222478.2178802672,1,0,0
31436,1375,3,3,Rural,2011,76534.59880801754,1,0,0
31437,1805,4,1,Urban,1951,140975.30301874623,0,0,1
31438,1920,2,3,Urban,1972,237362.32370644735,0,0,1
31439,1874,2,3,Urban,1962,275309.42985401035,0,0,1
31440,2556,4,3,Rural,2015,324136.2873105512,1,0,0
31441,1809,2,3,Rural,1992,148608.93756367525,1,0,0
31442,2443,5,2,Rural,2014,340187.8101374507,1,0,0
31443,1904,4,2,Rural,2008,260298.28605146456,1,0,0
31444,2419,5,3,Suburb,1955,388605.9698475052,0,1,0
31445,2545,3,1,Suburb,2019,291197.9762824895,0,1,0
31446,2210,5,2,Urban,1986,196604.074743057,0,0,1
31447,2005,3,1,Rural,2012,238350.52950168675,1,0,0
31448,2668,4,2,Rural,1959,291105.8276096831,1,0,0
31449,1032,3,2,Urban,2021,269485.1963476804,0,0,1
31450,1068,3,3,Urban,1992,134359.67921635637,0,0,1
31451,1591,3,3,Suburb,1950,146420.94870403886,0,1,0
31452,2214,3,3,Suburb,2009,270693.5424059991,0,1,0
31453,1100,5,1,Urban,1954,74386.95948211767,0,0,1
31454,2508,3,1,Urban,1968,298590.84194155614,0,0,1
31455,2308,3,1,Suburb,2017,226907.7276850509,0,1,0
31456,1913,2,3,Urban,2013,229491.51675869507,0,0,1
31457,1732,2,2,Urban,1977,108027.2140163854,0,0,1
31458,1389,2,2,Suburb,1986,176175.41819701885,0,1,0
31459,2588,3,2,Suburb,1958,312524.775062614,0,1,0
31460,1159,2,3,Suburb,1976,159177.2996095368,0,1,0
31461,1891,5,2,Urban,1953,198968.42966081848,0,0,1
31462,2577,4,2,Suburb,1977,262688.3502184803,0,1,0
31463,2070,4,1,Suburb,2018,202075.59603016297,0,1,0
31464,2182,4,1,Suburb,1971,267613.1360424492,0,1,0
31465,2469,2,3,Urban,1967,342949.1134817953,0,0,1
31466,1695,3,2,Suburb,1962,183577.71738811093,0,1,0
31467,1757,4,3,Urban,2013,273483.55613051925,0,0,1
