,SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban
31873,2393,5,2,2000,203422,0,1,0
31874,1636,4,1,2019,205794,0,1,0
31875,1787,5,3,1969,263579,0,0,1
31876,1166,2,1,2018,114439,0,1,0
31877,1662,2,1,2004,181326,1,0,0
31878,2576,3,1,2013,255766,0,1,0
31879,1299,5,3,1957,140282,1,0,0
31880,2404,3,2,1978,329861,0,1,0
31881,1034,5,1,2000,148083,1,0,0
31882,1406,3,2,1956,141257,0,1,0
31883,2525,5,2,1980,269049,0,0,1
31884,1313,2,3,1951,126429,1,0,0
31885,1815,3,1,2020,162616,0,1,0
31886,1742,3,1,1975,197540,1,0,0
31887,1726,4,2,2004,119134,1,0,0
31888,1825,5,2,1999,152537,0,1,0
31889,2124,2,2,1963,192286,0,1,0
31890,1568,2,3,2002,193028,0,0,1
31891,2238,2,3,1971,198011,0,1,0
31892,2958,3,2,1997,386034,0,1,0
31893,2691,2,3,1964,255837,0,1,0
31894,1575,3,3,1990,170259,1,0,0
31895,1061,4,3,1969,170014,0,1,0
31896,2874,2,1,1997,271623,0,0,1
31897,1368,4,3,1970,232646,0,0,1
31898,2391,5,2,1980,262617,0,1,0
31899,2597,5,1,1995,303155,1,0,0
31900,1093,4,2,1982,125573,0,0,1
31901,2492,5,3,1989,283124,0,1,0
31902,1983,2,2,2018,184034,1,0,0
31903,2876,2,2,1982,283126,0,0,1
31904,2049,3,3,2009,210978,1,0,0
31905,2458,4,2,1972,282757,0,0,1
31906,2144,4,3,1970,181195,0,1,0
31907,1049,3,3,1988,149061,0,1,0
31908,1882,2,3,1980,239918,0,1,0
31909,1763,4,2,2020,259596,1,0,0
31910,1035,3,2,1969,116086,0,0,1
31911,2433,4,2,2014,279005,0,0,1
31912,2312,4,1,1965,221707,0,1,0
31913,2402,3,2,1986,335942,0,0,1
31914,1099,4,3,1973,106314,0,1,0
31915,2347,5,3,1994,274732,0,1,0
31916,1328,3,1,1983,242104,0,1,0
31917,2671,3,1,1957,323933,1,0,0
31918,1705,5,1,2016,110546,1,0,0
31919,1220,4,1,2007,137889,1,0,0
31920,2814,5,2,2000,325449,0,0,1
31921,2861,4,2,1989,256041,0,1,0
31922,1566,2,3,1968,286959,1,0,0
31923,2962,5,2,2012,235720,1,0,0
31924,1995,5,1,2001,275807,0,0,1
31925,2021,5,1,1953,227771,1,0,0
31926,1109,2,1,1982,83209,1,0,0
31927,1148,4,1,2020,171605,1,0,0
31928,1405,2,2,1975,134892,1,0,0
31929,2800,5,3,1965,427622,0,1,0
31930,2697,2,3,2000,314423,0,1,0
31931,1698,5,2,1961,226256,0,1,0
31932,2016,3,1,1957,219137,1,0,0
31933,2433,4,2,1961,193772,0,1,0
31934,2152,5,2,1985,144985,0,0,1
31935,2507,2,3,1997,296140,0,1,0
31936,1107,2,2,1982,172910,1,0,0
31937,1388,2,1,1957,101143,0,1,0
31938,1424,4,2,1976,152469,0,1,0
31939,1446,3,3,1979,196083,0,0,1
31940,1917,4,3,1961,156665,0,0,1
31941,2091,3,3,1962,288676,1,0,0
31942,2967,2,2,1974,336068,0,1,0
31943,2089,4,1,1993,233858,0,0,1
31944,1655,3,1,1955,277588,0,1,0
31945,2999,2,1,1989,334732,0,0,1
31946,2588,2,3,2008,301251,0,1,0
31947,2663,4,3,1980,275471,0,0,1
31948,2527,3,3,1950,260166,0,0,1
31949,2527,2,1,1963,233625,0,1,0
31950,1320,2,3,1996,107809,1,0,0
31951,1718,2,3,2004,244476,0,0,1
31952,2855,5,2,1965,265968,1,0,0
31953,1727,3,3,2001,213372,0,0,1
31954,1579,3,3,2002,138106,1,0,0
31955,1446,5,1,1997,181352,1,0,0
31956,2597,2,1,1963,277164,0,0,1
31957,1209,5,2,1990,110665,0,0,1
31958,1848,5,1,1998,236939,0,1,0
31959,2862,5,1,2000,270553,0,0,1
31960,1369,3,3,1961,163609,1,0,0
31961,2964,2,2,1958,194182,0,1,0
31962,2587,2,3,2015,311735,0,1,0
31963,2651,3,3,1954,321897,0,1,0
31964,2916,3,2,2015,391906,0,1,0
31965,2481,5,1,1951,309112,1,0,0
31966,2918,5,2,2015,254763,0,0,1
31967,1576,4,3,1970,113185,1,0,0
31968,2665,4,2,1977,341788,1,0,0
31969,1688,3,1,2008,268642,0,0,1
31970,1789,5,2,1994,112553,0,1,0
31971,1991,3,3,2001,209811,1,0,0
31972,2948,5,3,1994,330163,0,1,0
31973,1162,5,3,1979,129713,0,0,1
31974,1976,3,3,2017,226474,0,1,0
31975,2355,3,1,1964,290111,0,0,1
31976,2687,2,2,1981,380071,0,1,0
31977,1349,2,2,1950,180335,0,0,1
31978,2771,4,2,2006,292246,0,0,1
31979,1669,3,1,2003,200134,0,0,1
31980,2491,4,2,1971,218708,0,1,0
31981,1425,3,2,1980,160639,1,0,0
31982,1326,3,1,1957,163814,0,1,0
31983,2129,3,3,2012,224632,0,1,0
31984,2841,2,3,1964,249039,0,1,0
31985,1254,4,1,1996,128764,0,1,0
31986,1357,3,1,2005,133767,1,0,0
31987,2990,4,3,2013,280358,1,0,0
31988,1443,4,1,1973,104442,0,0,1
31989,1112,2,2,1964,63555,1,0,0
31990,2053,2,2,1980,254888,0,0,1
31991,1523,3,1,2013,131745,1,0,0
31992,1688,5,3,1989,165187,0,0,1
31993,1990,4,2,1988,305273,0,1,0
31994,2873,2,3,2005,268821,1,0,0
31995,1045,4,2,1958,200426,0,0,1
31996,2194,5,3,1951,323105,1,0,0
31997,2153,4,1,1996,225006,1,0,0
31998,1756,3,2,2009,218341,0,1,0
31999,2376,4,2,1963,204136,1,0,0
32000,2226,2,2,2013,184120,1,0,0
32001,2249,3,1,1996,279276,0,1,0
32002,2103,3,1,1951,300550,1,0,0
32003,2333,5,3,1998,296281,0,1,0
32004,2058,3,3,1960,212626,0,0,1
32005,1563,2,3,1971,155622,1,0,0
32006,1160,5,2,1958,146096,0,1,0
32007,2619,3,3,1998,336205,1,0,0
32008,1839,5,3,1994,191596,0,1,0
32009,2458,4,2,1991,257733,0,1,0
32010,1537,3,3,1993,210621,0,0,1
32011,1224,2,2,2013,191600,1,0,0
32012,2469,2,2,2011,251291,1,0,0
32013,2340,3,3,2019,235067,0,1,0
32014,2689,4,3,1984,273938,0,0,1
32015,2828,5,3,2000,358597,1,0,0
32016,2437,2,1,1954,267460,1,0,0
32017,1094,2,3,2005,91309,0,1,0
32018,2248,5,1,1987,343919,1,0,0
32019,2802,5,2,1985,342861,0,0,1
32020,1948,2,2,1957,220748,1,0,0
32021,1552,5,3,1967,189096,1,0,0
32022,1644,3,3,1999,162300,0,1,0
32023,1065,2,3,2009,50171,0,1,0
32024,2420,2,1,2015,303594,0,0,1
32025,2982,2,2,1974,286503,1,0,0
32026,2233,3,1,2014,216161,0,1,0
32027,2497,2,3,1999,261707,0,0,1
32028,1664,5,1,2020,171464,0,0,1
32029,1683,2,2,2008,244364,1,0,0
32030,1909,3,3,1991,158953,0,0,1
32031,1836,3,1,1984,182652,1,0,0
32032,1570,4,2,2010,112645,0,1,0
32033,1695,2,3,1965,148441,1,0,0
32034,2513,3,3,2006,255398,0,0,1
32035,1179,4,3,2002,205009,1,0,0
32036,1833,2,3,2006,187528,0,1,0
32037,2859,3,1,1959,319153,0,1,0
32038,2547,3,1,1996,226502,0,0,1
32039,2482,2,3,1954,259244,0,1,0
32040,2091,2,3,2018,222626,1,0,0
32041,2962,4,1,1995,206074,1,0,0
32042,2352,2,1,1955,225065,0,1,0
32043,1201,2,3,2010,209166,0,0,1
32044,2498,5,3,1954,255367,0,0,1
32045,2541,2,1,1951,329451,0,1,0
32046,2038,3,1,1998,279353,0,0,1
32047,2065,4,1,1977,162626,1,0,0
32048,1542,4,1,2010,153527,0,0,1
32049,1981,4,3,1993,146816,0,0,1
32050,2716,3,1,1953,287104,0,1,0
32051,1773,2,3,2006,293046,0,1,0
32052,2312,3,1,1977,320354,1,0,0
32053,2948,5,1,2001,323516,0,1,0
32054,2556,4,2,1971,275298,0,1,0
32055,2915,2,2,1999,412460,0,0,1
32056,1693,2,2,1959,137624,1,0,0
32057,2719,4,1,2002,328399,0,0,1
32058,2267,5,2,1985,176505,0,0,1
32059,2885,5,2,2011,237681,0,1,0
32060,2684,2,3,1958,238252,0,1,0
32061,2791,3,2,1971,275248,0,0,1
32062,1611,4,2,1975,192065,1,0,0
32063,2590,3,3,2015,313298,1,0,0
32064,2721,2,1,2005,236713,0,1,0
32065,2855,4,2,1955,338394,1,0,0
32066,2621,5,3,1963,412366,0,1,0
32067,2197,5,3,1974,224312,0,0,1
32068,2557,5,2,1997,291214,1,0,0
32069,2532,2,3,1989,302834,0,1,0
32070,1243,5,2,1983,216797,1,0,0
32071,1059,4,1,1955,27276,0,1,0
32072,1103,4,2,1951,133167,1,0,0
32073,1650,4,1,1954,293152,1,0,0
32074,2326,4,3,1964,139054,0,1,0
32075,2694,5,3,1958,288584,0,0,1
32076,2010,4,1,1956,261321,0,1,0
32077,2767,2,2,1974,262002,0,0,1
32078,1076,4,2,1986,202433,0,1,0
32079,2041,5,2,1977,210117,0,0,1
32080,2557,5,3,1994,340979,0,0,1
32081,2207,3,3,1950,290148,0,1,0
32082,2680,4,1,2017,276708,0,0,1
32083,2573,5,2,1987,328903,0,0,1
32084,2304,3,3,1995,217168,0,1,0
32085,2311,2,3,1960,324442,0,0,1
32086,2678,4,3,1973,366654,0,0,1
32087,2548,5,1,1959,391462,0,0,1
32088,1697,5,3,1951,291395,0,1,0
32089,2497,4,1,1983,314491,0,1,0
32090,1945,3,1,1950,180400,0,0,1
32091,1266,4,1,1984,228689,0,0,1
32092,1780,2,2,2017,240120,1,0,0
32093,1608,2,2,2005,142887,1,0,0
32094,1945,4,3,1976,216914,0,0,1
32095,2380,3,2,1951,258341,1,0,0
32096,2829,2,2,1952,240694,1,0,0
32097,2024,4,3,2003,196644,0,1,0
32098,2830,3,1,1967,355974,0,1,0
32099,2050,3,1,1959,254978,1,0,0
32100,1547,5,3,1997,313020,0,0,1
32101,1159,2,3,1969,86227,1,0,0
32102,1936,4,2,1978,219235,0,1,0
32103,1398,2,1,1954,141705,1,0,0
32104,1542,3,2,1978,207110,1,0,0
32105,1126,5,1,1962,128222,1,0,0
32106,2797,2,1,1972,237566,0,1,0
32107,2880,4,2,1994,283600,1,0,0
32108,2008,2,1,2019,280054,0,0,1
32109,1947,3,1,1950,184628,1,0,0
32110,1209,5,1,1955,162173,1,0,0
32111,1149,2,2,1992,127651,1,0,0
32112,1030,3,2,1998,89034,1,0,0
32113,1611,3,3,1981,212212,0,1,0
32114,2864,5,1,1997,360728,1,0,0
32115,1301,3,1,2007,194425,0,1,0
32116,1962,2,1,1983,213417,0,1,0
32117,1864,4,2,1985,264843,0,0,1
32118,2754,5,1,2000,240158,1,0,0
32119,1764,3,2,2017,176771,0,1,0
32120,1682,2,2,2000,175799,0,1,0
32121,1256,5,2,1955,158492,0,1,0
32122,1939,3,2,1994,303103,1,0,0
32123,2080,2,3,1988,184695,1,0,0
32124,1008,3,2,1968,92941,0,0,1
32125,2028,2,3,1970,198692,0,1,0
32126,1846,3,2,2018,250888,0,1,0
32127,2137,5,2,2004,266544,0,0,1
32128,1776,5,1,1961,298569,0,0,1
32129,1684,5,2,2018,193133,0,0,1
32130,1731,3,1,1961,215692,0,1,0
32131,2228,3,2,1950,279988,0,0,1
32132,1023,5,3,1998,80778,1,0,0
32133,1492,5,3,1978,181317,0,0,1
32134,1969,4,3,1998,214477,0,1,0
32135,2705,2,2,1966,320338,1,0,0
32136,2429,4,1,1984,373530,0,1,0
32137,1102,2,2,2012,99121,0,0,1
32138,2083,3,1,1953,256714,0,0,1
32139,2109,2,3,1970,219194,0,0,1
32140,1766,2,1,1984,148246,0,0,1
32141,2022,3,3,2004,202152,1,0,0
32142,2700,3,1,2002,304536,1,0,0
32143,1371,3,1,2021,181820,0,1,0
32144,1678,5,1,1953,230308,0,1,0
32145,1595,5,3,1998,187442,1,0,0
32146,2993,2,3,2021,273396,0,1,0
32147,1201,3,3,1972,90414,0,1,0
32148,2625,5,3,1991,261843,0,0,1
32149,1088,3,1,2015,36353,0,1,0
32150,1436,2,3,1985,132559,0,1,0
32151,1119,5,2,1971,137218,0,0,1
32152,1155,5,1,1982,51271,0,0,1
32153,2996,4,2,2001,290904,0,1,0
32154,1398,2,3,1972,150963,1,0,0
32155,2723,5,1,1972,354581,0,1,0
32156,1187,2,3,1962,132623,0,1,0
32157,2797,2,1,1950,392990,1,0,0
32158,2075,3,1,1983,284690,0,0,1
32159,1651,2,3,1987,172788,0,1,0
32160,2554,4,3,1973,229916,0,0,1
32161,2503,5,1,2014,213348,0,1,0
32162,1586,2,2,2018,158973,1,0,0
32163,1229,2,1,1956,95250,0,1,0
32164,2504,3,3,2011,314643,1,0,0
32165,2153,3,3,1977,311397,1,0,0
32166,1054,4,2,1950,46223,1,0,0
32167,1270,2,2,1962,222292,0,0,1
32168,2983,2,1,2000,449113,0,1,0
32169,2123,2,1,2020,236558,0,1,0
32170,2092,2,2,1999,180467,1,0,0
32171,2934,5,1,2010,336624,1,0,0
32172,2322,2,3,2005,256041,1,0,0
32173,1969,2,1,1971,255042,0,0,1
32174,2552,5,1,2002,266192,0,1,0
32175,2377,3,2,1970,284666,0,1,0
32176,2651,4,3,1965,292308,0,1,0
32177,2175,2,1,2007,167114,0,1,0
32178,1329,5,1,1964,167415,1,0,0
32179,1115,2,3,2002,112096,1,0,0
32180,2565,3,3,1969,265527,0,0,1
32181,1322,5,3,2002,112705,1,0,0
32182,1562,5,1,1972,272710,0,1,0
32183,2595,5,2,2006,306278,1,0,0
32184,1228,2,1,1969,152779,1,0,0
32185,2794,3,1,1980,277798,0,0,1
32186,1359,4,3,1997,101677,0,1,0
32187,2028,5,3,1958,169852,0,0,1
32188,1027,2,1,1954,99316,0,0,1
32189,2789,4,3,1963,339196,0,0,1
32190,2387,5,1,1988,313263,0,0,1
32191,2485,2,3,1998,219486,1,0,0
32192,2254,4,2,1959,136150,0,1,0
32193,2418,4,1,1981,296759,1,0,0
32194,2991,5,1,2013,293281,0,1,0
32195,1868,2,3,2019,231552,0,1,0
32196,2735,4,1,2009,325444,1,0,0
32197,2867,3,1,1976,329224,0,1,0
32198,2294,3,1,1951,240484,0,1,0
32199,2874,4,3,1990,427367,1,0,0
32200,2327,5,3,2000,191526,0,0,1
32201,2406,5,1,2016,194150,0,1,0
32202,2581,5,2,2010,184893,0,1,0
32203,1027,4,2,1957,113686,0,1,0
32204,2542,5,1,1955,286196,0,0,1
32205,1743,5,2,2006,122864,1,0,0
32206,2222,3,1,2005,288690,0,0,1
32207,2629,2,3,1971,358335,0,1,0
32208,2105,3,2,1999,257634,0,0,1
32209,2111,4,2,1985,253130,1,0,0
32210,2413,3,1,1986,109236,0,0,1
32211,2721,2,1,2011,270632,0,1,0
32212,2778,3,3,1978,297307,0,0,1
32213,1579,5,2,2014,245512,1,0,0
32214,2846,2,2,1956,265573,0,1,0
32215,1450,4,2,1958,226160,1,0,0
32216,1432,3,2,1960,210377,0,0,1
32217,1373,3,1,2010,194793,0,0,1
32218,1434,5,3,1953,188791,1,0,0
32219,2210,2,2,2011,119683,0,0,1
32220,2774,5,3,2012,327512,1,0,0
32221,2413,3,1,1989,341225,0,0,1
32222,1217,3,1,1970,179959,1,0,0
32223,2131,2,1,1974,285497,1,0,0
32224,2842,3,3,1991,245443,0,0,1
32225,2573,2,3,1998,230993,0,0,1
32226,2930,4,2,1978,297140,1,0,0
32227,1947,3,3,2010,268776,1,0,0
32228,1348,2,3,1959,174830,1,0,0
32229,1787,2,2,1990,231117,0,1,0
32230,2545,5,1,1995,289049,0,0,1
32231,1025,3,1,2008,126503,0,0,1
32232,2071,5,3,2018,158672,1,0,0
32233,1858,2,2,2007,140174,1,0,0
32234,1369,4,3,1953,192617,0,0,1
32235,2037,4,3,1990,132811,1,0,0
32236,2635,3,1,1966,276319,1,0,0
32237,2210,4,2,2003,232323,0,1,0
32238,2547,3,3,2013,350460,0,0,1
32239,1883,3,3,1996,234241,0,1,0
32240,2914,2,3,2021,361311,0,1,0
32241,1278,2,1,2004,156546,1,0,0
32242,1340,2,1,1990,199646,1,0,0
32243,2351,5,3,1962,304184,0,1,0
32244,2702,2,2,1999,238009,1,0,0
32245,2657,3,1,1989,281320,0,1,0
32246,2928,2,3,2007,278252,0,1,0
32247,1606,5,1,1982,221176,0,1,0
32248,2048,2,1,1981,240806,0,1,0
32249,1528,4,3,1994,153739,0,0,1
32250,1425,3,1,1960,187325,0,0,1
32251,1028,4,1,1977,77529,0,0,1
32252,1955,4,3,1988,227907,0,1,0
32253,1322,5,1,1981,164575,0,1,0
32254,2876,4,3,2009,314360,1,0,0
32255,1312,2,3,1952,70858,0,0,1
32256,1583,3,3,1975,243201,1,0,0
32257,2293,4,1,1975,168258,0,0,1
32258,1761,4,2,1968,206274,1,0,0
32259,1294,3,2,2009,152237,1,0,0
32260,1655,2,1,1995,95094,0,0,1
32261,1785,4,1,1971,257913,0,0,1
32262,1222,3,3,1963,115892,1,0,0
32263,1074,2,2,1984,150109,1,0,0
32264,1101,2,2,1954,144392,1,0,0
32265,2555,2,1,1983,244511,0,0,1
32266,2652,5,3,1990,243769,0,1,0
32267,2709,2,1,1959,211843,1,0,0
32268,1884,2,1,2004,181858,0,1,0
32269,1172,3,2,1996,222123,0,0,1
32270,2027,5,1,1960,250922,1,0,0
32271,2875,2,2,2017,363486,0,0,1
32272,2502,4,1,2021,277092,0,1,0
32273,2683,5,2,2001,273092,0,0,1
32274,1394,3,2,1980,163492,1,0,0
32275,2649,5,2,1974,292108,1,0,0
32276,1832,4,2,1983,122571,0,0,1
32277,2003,5,3,1976,249113,0,0,1
32278,2937,4,2,2014,265156,1,0,0
32279,1166,2,3,1962,71408,0,0,1
32280,1299,2,3,1987,153612,0,0,1
32281,1117,5,1,2015,160522,1,0,0
32282,1511,5,2,2014,185731,0,0,1
32283,1611,3,1,1951,184736,0,0,1
32284,2809,3,1,1981,301053,1,0,0
32285,2198,4,2,1988,228541,0,1,0
32286,1158,2,2,1982,114972,0,0,1
32287,2407,5,1,1985,276340,0,1,0
32288,2250,2,1,1970,267852,0,0,1
32289,2958,5,2,1954,311102,1,0,0
32290,2061,4,3,1963,141496,1,0,0
32291,1462,2,3,2003,169664,0,0,1
32292,2454,3,1,1961,253586,0,0,1
32293,2733,4,3,1984,303836,0,1,0
32294,2671,2,1,2016,264542,1,0,0
32295,1103,4,2,1969,108138,0,1,0
32296,1981,5,1,2021,292263,1,0,0
32297,2216,2,3,2008,197279,1,0,0
32298,1249,2,3,1966,239597,0,1,0
32299,2036,2,3,2005,185145,0,1,0
32300,1566,3,2,1981,160833,1,0,0
32301,2879,4,2,1964,350030,0,0,1
32302,1596,3,2,1992,255863,0,0,1
32303,1620,3,3,1971,227253,0,0,1
32304,1554,4,2,2015,255305,1,0,0
32305,2411,4,2,1960,303818,1,0,0
32306,1070,2,2,1990,91661,1,0,0
32307,1955,2,1,1995,265633,0,0,1
32308,2803,4,3,1958,208395,0,1,0
32309,2594,2,3,1988,316380,0,0,1
32310,1972,5,3,2015,264579,1,0,0
32311,1437,2,2,1998,210263,0,0,1
32312,2067,4,2,1991,200251,1,0,0
32313,2295,3,2,1963,216608,1,0,0
32314,2925,4,1,2013,252138,0,1,0
32315,2037,4,1,2014,222507,0,1,0
32316,2394,3,1,1961,231585,1,0,0
32317,2135,5,2,2020,201302,0,0,1
32318,2402,2,2,1994,171689,0,0,1
32319,1313,5,3,1956,156629,0,1,0
32320,2438,3,1,1972,245983,1,0,0
32321,2763,5,2,2010,325022,0,1,0
32322,1484,3,1,2014,113712,0,1,0
32323,1168,4,1,2004,68718,1,0,0
32324,1887,5,2,1985,212564,0,1,0
32325,1802,2,1,1992,255583,0,0,1
32326,1245,2,1,1959,239040,0,1,0
32327,1265,3,2,1962,126388,1,0,0
32328,1848,4,2,2012,187426,0,0,1
32329,1242,5,1,2007,59456,0,0,1
32330,2693,5,3,1980,325564,0,0,1
32331,2323,3,3,1992,222247,0,1,0
32332,2974,5,3,1972,302318,0,0,1
32333,2350,2,2,1984,238433,1,0,0
32334,1529,2,3,2008,224221,0,0,1
32335,2618,5,2,2004,304067,1,0,0
32336,1846,5,1,1977,244231,1,0,0
32337,2766,4,2,1997,386668,0,1,0
32338,2003,4,3,1968,194380,0,0,1
32339,1341,5,3,1965,204144,1,0,0
32340,2788,5,3,1988,294402,0,0,1
32341,2702,3,3,2016,242475,1,0,0
32342,2577,4,3,1954,291407,0,1,0
32343,2272,5,1,1986,318424,0,0,1
32344,1759,3,1,1975,228881,0,0,1
32345,2973,4,1,1977,278818,1,0,0
32346,2403,3,1,2004,202530,1,0,0
32347,1797,5,2,1975,220330,0,1,0
32348,1531,2,3,1983,165690,0,1,0
32349,2917,2,3,2017,247542,0,1,0
32350,1863,2,1,1956,239462,0,0,1
32351,2404,2,1,1983,222120,1,0,0
32352,1041,5,1,1994,106409,1,0,0
32353,2368,2,2,1993,314280,0,0,1
32354,1598,2,2,1954,180219,0,0,1
32355,2284,5,1,1994,302864,1,0,0
32356,1305,4,3,1989,178603,1,0,0
32357,1808,4,2,1974,277866,0,0,1
32358,1861,4,1,1959,131936,0,0,1
32359,2263,3,1,1985,295901,0,1,0
32360,1678,4,1,1993,233860,0,1,0
32361,2336,5,3,1970,270147,0,1,0
32362,1730,4,2,1970,190556,0,1,0
32363,1440,3,3,1988,169998,0,0,1
32364,1932,3,2,1991,117579,0,1,0
32365,1902,2,3,1987,289189,1,0,0
32366,1132,5,2,1953,132134,0,1,0
32367,1718,4,3,1995,223568,1,0,0
32368,1050,4,1,1994,205549,0,1,0
32369,1617,5,3,2003,172454,1,0,0
32370,1391,5,1,1968,162303,1,0,0
32371,1695,5,3,1967,213951,0,1,0
32372,2736,5,1,1987,345579,1,0,0
32373,1522,5,1,1967,169711,0,0,1
32374,2789,5,3,2004,227966,0,0,1
32375,1507,5,3,1996,113224,0,0,1
32376,2685,3,3,1954,288547,0,0,1
32377,1353,2,3,1976,86026,0,0,1
32378,1866,4,3,1972,119588,1,0,0
32379,1972,3,1,1954,243613,1,0,0
32380,2418,3,1,1958,307346,1,0,0
32381,1955,4,2,2020,224870,0,1,0
32382,1095,3,2,1950,156412,0,0,1
32383,1105,5,2,1986,117022,1,0,0
32384,2678,3,3,1976,326452,0,1,0
32385,1677,4,3,1987,126938,0,1,0
32386,1512,2,3,2008,250803,0,0,1
32387,2581,4,3,1991,248888,1,0,0
32388,2265,2,1,2021,204051,0,0,1
32389,1855,5,1,1970,158435,0,1,0
32390,2962,3,1,1962,274000,0,1,0
32391,2511,4,2,1983,233853,1,0,0
32392,1789,4,2,1966,145892,0,1,0
32393,1514,2,1,1998,152667,1,0,0
32394,2677,3,1,1973,271076,1,0,0
32395,1897,4,1,2005,189678,0,0,1
32396,2084,4,1,1994,266365,1,0,0
32397,2439,3,1,1985,325600,0,1,0
32398,2007,5,2,1992,210906,0,0,1
32399,2317,2,3,1982,314205,0,1,0
32400,1736,4,3,1984,116667,0,0,1
32401,1301,3,1,1978,152220,1,0,0
32402,2193,5,3,2017,288223,0,1,0
32403,1645,4,1,1962,199409,1,0,0
32404,2064,5,1,1979,250815,0,1,0
32405,1230,4,3,2015,129968,0,0,1
32406,2432,4,3,2002,301321,0,1,0
32407,1737,5,3,1991,235053,0,1,0
32408,2674,2,1,1976,258723,0,1,0
32409,2645,5,2,2016,333776,0,0,1
32410,1996,3,1,1975,261967,0,0,1
32411,1296,4,3,2010,111704,0,0,1
32412,1454,5,1,1992,187821,0,0,1
32413,2080,5,2,1973,236672,1,0,0
32414,1941,4,2,1960,223065,0,0,1
32415,2658,4,1,1979,309377,0,0,1
32416,1239,5,1,1952,158398,1,0,0
32417,2621,2,2,1957,256762,0,0,1
32418,2199,4,3,1978,202725,1,0,0
32419,2086,5,3,1997,192814,0,1,0
32420,1550,3,1,1986,282871,0,1,0
32421,1137,2,3,1975,171427,1,0,0
32422,1453,3,3,1961,199637,1,0,0
32423,2776,4,1,1968,268204,1,0,0
32424,2472,4,3,1976,284973,1,0,0
32425,2249,2,2,2002,306953,1,0,0
32426,1442,4,1,1970,198057,0,0,1
32427,2229,3,2,1977,194640,1,0,0
32428,2699,5,3,2020,276824,1,0,0
32429,1026,5,2,2007,110499,0,1,0
32430,1456,3,2,2012,135940,0,0,1
32431,1694,3,2,1976,204143,0,1,0
32432,1709,4,2,2019,162969,0,0,1
32433,1848,4,2,1998,265168,1,0,0
32434,1948,2,1,2020,267322,0,0,1
32435,1106,5,1,1993,139966,0,0,1
32436,1443,2,2,2007,124403,0,1,0
32437,2724,3,2,1990,301999,0,1,0
32438,1035,3,3,1958,67728,1,0,0
32439,1596,2,1,2017,146137,0,1,0
32440,1154,2,1,1991,116554,0,0,1
32441,2192,5,3,2006,253620,0,1,0
32442,1795,3,3,1962,174600,0,0,1
32443,1271,2,1,2014,145946,0,1,0
32444,2570,5,3,1998,315957,1,0,0
32445,2443,4,1,2020,263395,1,0,0
32446,2207,4,2,1977,257359,0,0,1
32447,2634,5,1,2006,286595,0,1,0
32448,2260,2,3,1992,285389,0,1,0
32449,2938,5,1,1986,409278,0,1,0
32450,2532,5,2,1973,233956,0,0,1
32451,2464,2,2,2017,269139,1,0,0
32452,1980,4,1,2002,198654,1,0,0
32453,1121,5,2,1963,135798,0,1,0
32454,2440,4,2,1959,255750,0,0,1
32455,2558,5,1,1969,246121,0,1,0
32456,2398,3,2,1991,269008,0,0,1
32457,2598,2,1,2015,333331,0,0,1
32458,2349,4,2,1985,225040,0,1,0
32459,2503,2,3,1980,232894,0,0,1
32460,1149,4,1,2011,65789,0,1,0
32461,1706,4,3,1993,156970,0,0,1
32462,1994,2,3,1983,278516,1,0,0
32463,2615,5,3,2001,390300,0,0,1
32464,2513,5,2,1991,348805,0,1,0
32465,2850,3,1,1971,321551,0,1,0
32466,1152,4,1,2020,144462,0,1,0
32467,2040,2,3,2018,268153,0,0,1
32468,1550,4,3,2007,176524,1,0,0
32469,1844,5,2,1990,223079,0,0,1
32470,2371,2,1,2008,158110,0,0,1
32471,2482,2,1,2000,370742,0,0,1
32472,2225,4,2,2002,265805,1,0,0
32473,2446,3,1,1951,327993,0,0,1
32474,1279,5,3,1975,124101,0,0,1
32475,1421,5,3,2016,180202,1,0,0
32476,2623,4,1,1997,279651,0,0,1
32477,1992,4,3,1952,152935,0,0,1
32478,2488,3,1,2006,280683,0,0,1
32479,2976,5,1,1990,353801,0,1,0
32480,2835,3,2,1967,360861,1,0,0
32481,1803,2,2,1993,224220,0,1,0
32482,1354,2,1,2005,164262,1,0,0
32483,2605,3,3,1997,257813,0,0,1
32484,1377,3,2,1966,125722,1,0,0
32485,2147,4,3,2019,291157,0,0,1
32486,1079,5,1,2003,195326,0,1,0
32487,2580,5,3,1964,333132,0,0,1
32488,1987,5,1,1997,186428,0,0,1
32489,1232,3,3,2018,165878,0,1,0
32490,2503,4,1,1983,207087,1,0,0
32491,1153,4,2,1992,207805,0,1,0
32492,1906,4,2,1998,153261,1,0,0
32493,2715,3,3,2019,257061,1,0,0
32494,2432,3,3,2013,343935,0,0,1
32495,2054,4,2,1971,258642,0,1,0
32496,2620,3,2,2010,244579,1,0,0
32497,2580,2,1,1991,273937,0,1,0
32498,2526,5,2,1984,389120,0,1,0
32499,1370,5,1,2002,156033,0,1,0
32500,1322,5,2,1998,153087,0,1,0
32501,1331,2,1,2018,92531,0,0,1
32502,1242,4,1,1971,142952,0,0,1
32503,2575,5,1,1984,286832,0,0,1
32504,1429,3,3,2019,214270,1,0,0
32505,2205,2,1,1998,242540,0,1,0
